,Region,Categoria,Marca,Segmento,WEEK,YEAR,VSIGV
6830,LIMA,03 Servilletas Masivos,001 Elite,10 Masivos,49,2018,1337021.4038
6831,LIMA,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,30,2019,415173.5358
6832,LIMA,01 Mascarilla ,001 Elite,30 Productos Sanitarios,51,2020,7049.6262
6833,SUR,01 Higiénicos Masivos,001 Elite,10 Masivos,19,2019,3893943.223
6834,LIMA,03 Servilletas Masivos,003 Noble,10 Masivos,14,2018,6473.561
6835,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,17,2019,362652.7012
6836,SUR,03 Servilletas Masivos,003 Noble,10 Masivos,24,2020,40326.0078
6837,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,37,2018,27898.9386
6838,SUR,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,3,2019,160025.3246
6839,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,1,2020,20797.6274
6840,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,14,2018,4892943.1084
6841,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,46,2019,6295.177
6842,LIMA,03 Servilletas Masivos,006 Nova,10 Masivos,38,2019,23984.0025
6843,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,37,2018,100465.2687
6844,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,34,2018,1579081.6858
6845,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,22,2019,47591.0878
6846,CENTRO-ORIENTE,02 Rollos de Cocina,001 Elite,10 Masivos,2,2018,163931.1283
6847,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,45,2018,146717.4682
6848,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,3,2020,1632148.7901
6849,CENTRO-ORIENTE,01 Mascarilla ,001 Elite,30 Productos Sanitarios,9,2021,6613.8327
6850,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,2,2020,1674810.0532
6851,LIMA,01 Mascotas,038 Ok Pet,40 Mascotas,21,2020,2595.3079
6852,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,4,2019,953621.5589
6853,CENTRO-ORIENTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,4,2021,90594.3925
6854,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,53,2020,87174.7886
6855,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,33,2019,57736.3606
6856,NORTE,03 Servilletas Masivos,003 Noble,10 Masivos,51,2019,113752.4454
6857,NORTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,20,2019,3023903.718
6858,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,18,2020,85170.3482
6859,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,30,2019,2228141.8989
6860,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,14,2021,2610220.4307
6861,SUR,01 Mascarilla ,001 Elite,30 Productos Sanitarios,48,2020,1072.6361
6862,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,12,2019,253069.2713
6863,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,41,2020,153577.6883
6864,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,51,2018,5945.642
6865,CENTRO-ORIENTE,01 Mascotas,038 Ok Pet,40 Mascotas,38,2020,1863.8438
6866,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,30,2019,2034567.6451
6867,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,43,2018,172724.0805
6868,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,52,2019,264196.6777
6869,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,6,2019,823457.7843
6870,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,47,2019,2171.0318
6871,SUR,01 Higiénicos Masivos,001 Elite,10 Masivos,20,2018,2508817.8638
6872,NORTE,03 Servilletas Masivos,006 Nova,10 Masivos,22,2018,7400.2173
6873,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,18,2020,5363764.383
6874,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,41,2019,193515.4603
6875,LIMA,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,39,2020,5214487.622
6876,LIMA,02 Rollos de Cocina,001 Elite,10 Masivos,43,2018,762392.6984
6877,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,10,2019,7053598.266
6878,LIMA,03 Servilletas Masivos,006 Nova,10 Masivos,46,2020,60835.6459
6879,SUR,03 Servilletas Masivos,003 Noble,10 Masivos,20,2018,15634.6033
6880,SUR,02 Rollos de Cocina,001 Elite,10 Masivos,12,2021,137179.5816
6881,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,48,2020,352971.8928
6882,NORTE,02 Rollos de Cocina,006 Nova,10 Masivos,6,2021,775389.1464
6883,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,26,2018,23028.8448
6884,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,39,2019,288731.0405
6885,NORTE,01 Higiénicos Masivos,003 Noble,10 Masivos,45,2020,3580735.3518
6886,LIMA,01 Higiénicos Masivos,003 Noble,10 Masivos,7,2020,3835119.6785
6887,SUR,02 Rollos de Cocina,006 Nova,10 Masivos,36,2020,292697.4545
6888,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,26,2020,1297231.174
6889,CENTRO-ORIENTE,04 Pañuelos Masivos,001 Elite,10 Masivos,52,2020,4303.8695
6890,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,34,2018,1225757.9284
6891,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,37,2020,55606.1424
6892,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,20,2020,402778.612
6893,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,14,2021,74989.5903
6894,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,18,2018,628005.6518
6895,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,26,2020,1456969.3732
6896,CENTRO-ORIENTE,04 Pañuelos Masivos,001 Elite,10 Masivos,48,2018,7402.0895
6897,LIMA,03 Servilletas Masivos,003 Noble,10 Masivos,13,2019,8536.5683
6898,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,16,2018,54296.8212
6899,NORTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,16,2020,3901376.3408
6900,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,42,2020,7820.7742
6901,LIMA,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,51,2019,185797.7826
6902,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,21,2019,791404.3339
6903,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,34,2020,420652.9293
6904,NORTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,32,2019,3354487.953
6905,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,11,2021,158717.1758
6906,SUR,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,41,2020,51212.6059
6907,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,26,2018,4517830.6504
6908,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,30,2018,179962.0722
6909,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,1,2020,574024.0359
6910,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,37,2019,269973.259
6911,SUR,03 Servilletas Masivos,001 Elite,10 Masivos,42,2020,77533.9992
6912,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,34,2019,214021.0242
6913,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,4,2019,929200.1583
6914,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,33,2018,111614.7001
6915,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,24,2018,7659.8746
6916,SUR,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,23,2018,97473.9415
6917,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,2,2020,2304582.4227
6918,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,46,2018,1668.6313
6919,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,17,2020,1711039.1689
6920,NORTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,17,2020,98333.9338
6921,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,22,2019,6711041.4006
6922,SUR,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,45,2019,35106.3677
6923,LIMA,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,52,2019,4970967.4474
6924,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,39,2020,335247.6695
6925,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,30,2020,4538346.0464
6926,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,20,2019,9730.6102
6927,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,35,2018,139793.6862
6928,NORTE,03 Servilletas Masivos,003 Noble,10 Masivos,31,2020,148663.3279
6929,NORTE,03 Servilletas Masivos,006 Nova,10 Masivos,21,2020,920.966
6930,NORTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,16,2020,314740.1437
6931,NORTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,12,2018,106795.5354
6932,LIMA,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,47,2019,488611.8356
6933,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,45,2020,170221.9524
6934,CENTRO-ORIENTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,43,2020,77923.2414
6935,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,38,2019,233718.5814
6936,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,41,2018,184909.2195
6937,NORTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,28,2020,3192383.8169
6938,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,17,2020,957210.2505
6939,SUR,02 Rollos de Cocina,001 Elite,10 Masivos,2,2020,193839.3669
6940,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,39,2019,80425.1173
6941,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,19,2019,162195.4252
6942,LIMA,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,48,2018,544734.3849
6943,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,42,2018,123485.517
6944,LIMA,03 Servilletas Masivos,001 Elite,10 Masivos,3,2020,2149337.2125
6945,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,19,2019,62416.0015
6946,LIMA,03 Servilletas Masivos,006 Nova,10 Masivos,49,2018,19340.4502
6947,LIMA,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,48,2018,93242.8873
6948,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,2,2019,994177.2815
6949,SUR,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,1,2021,151546.7661
6950,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,40,2018,29637.8033
6951,CENTRO-ORIENTE,03 Servilletas Masivos,003 Noble,10 Masivos,52,2019,143775.0723
6952,LIMA,01 Mascotas,038 Ok Pet,40 Mascotas,28,2020,268.3395
6953,NORTE,01 Higiénicos Masivos,003 Noble,10 Masivos,52,2020,4826332.2037
6954,SUR,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,1,2018,282956.636
6955,NORTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,26,2020,114363.8315
6956,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,49,2019,1391732.1174
6957,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,53,2018,218501.1861
6958,SUR,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,46,2020,55236.6881
6959,NORTE,02 Rollos de Cocina,006 Nova,10 Masivos,36,2020,1173270.4316
6960,NORTE,01 Higiénicos Masivos,001 Elite,10 Masivos,6,2021,4633217.3477
6961,CENTRO-ORIENTE,03 Servilletas Masivos,006 Nova,10 Masivos,22,2020,2509.7829
6962,LIMA,01 Higiénicos Masivos,003 Noble,10 Masivos,10,2021,3813129.493
6963,SUR,03 Servilletas Masivos,003 Noble,10 Masivos,1,2018,34022.8343
6964,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,38,2020,486052.3859
6965,SUR,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,22,2019,193850.4341
6966,CENTRO-ORIENTE,04 Pañuelos Masivos,001 Elite,10 Masivos,49,2019,9066.8567
6967,CENTRO-ORIENTE,03 Servilletas Masivos,006 Nova,10 Masivos,18,2018,4556.7907
6968,LIMA,01 Higiénicos Masivos,003 Noble,10 Masivos,18,2019,3761732.9609
6969,SUR,01 Higiénicos Masivos,001 Elite,10 Masivos,28,2019,2840607.334
6970,NORTE,01 Higiénicos Masivos,003 Noble,10 Masivos,48,2018,4985825.7584
6971,NORTE,01 Higiénicos Masivos,001 Elite,10 Masivos,2,2019,8923677.5875
6972,NORTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,22,2018,88778.911
6973,SUR,03 Servilletas Masivos,001 Elite,10 Masivos,10,2019,108147.1724
6974,CENTRO-ORIENTE,01 Mascotas,038 Ok Pet,40 Mascotas,24,2020,652.21
6975,LIMA,02 Rollos de Cocina,001 Elite,10 Masivos,44,2019,1564685.5619
6976,SUR,04 Pañuelos Masivos,001 Elite,10 Masivos,11,2021,5804.5243
6977,NORTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,19,2020,96019.4421
6978,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,12,2019,394346.5514
6979,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,48,2020,23086.5458
6980,LIMA,03 Servilletas Masivos,003 Noble,10 Masivos,31,2018,6882.8558
6981,NORTE,03 Servilletas Masivos,006 Nova,10 Masivos,23,2019,3387.69
6982,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,40,2020,170941.0047
6983,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,4,2021,319078.0735
6984,SUR,01 Higiénicos Masivos,001 Elite,10 Masivos,25,2018,1543876.0773
6985,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,42,2019,1135755.005
6986,SUR,04 Pañuelos Masivos,001 Elite,10 Masivos,23,2018,8820.3902
6987,NORTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,23,2020,326175.6423
6988,CENTRO-ORIENTE,02 Rollos de Cocina,001 Elite,10 Masivos,26,2018,110966.6298
6989,NORTE,03 Servilletas Masivos,003 Noble,10 Masivos,35,2020,190079.4444
6990,SUR,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,19,2018,91355.0444
6991,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,53,2017,5850.0
6992,LIMA,03 Servilletas Masivos,006 Nova,10 Masivos,13,2020,9102.0617
6993,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,22,2020,1102.8486
6994,LIMA,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,8,2019,131628.2251
6995,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,53,2020,1420780.2647
6996,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,17,2019,66976.1655
6997,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,9,2019,54370.6141
6998,SUR,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,12,2018,34060.5515
6999,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,40,2019,1408545.499
7000,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,49,2018,1032387.6957
7001,NORTE,01 Mascotas,038 Ok Pet,40 Mascotas,9,2021,1114.0068
7002,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,37,2018,86301.6854
7003,CENTRO-ORIENTE,04 Pañuelos Masivos,001 Elite,10 Masivos,8,2021,3143.9101
7004,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,39,2018,1051946.2023
7005,SUR,02 Rollos de Cocina,006 Nova,10 Masivos,10,2019,248252.1656
7006,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,41,2020,527462.5528
7007,LIMA,03 Servilletas Masivos,003 Noble,10 Masivos,52,2020,1554.6328
7008,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,37,2020,3528477.6052
7009,LIMA,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,12,2021,121269.8943
7010,SUR,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,23,2020,145061.7305
7011,CENTRO-ORIENTE,02 Rollos de Cocina,001 Elite,10 Masivos,18,2020,186700.2743
7012,CENTRO-ORIENTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,42,2020,57586.0317
7013,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,21,2018,23591.6881
7014,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,5,2020,45531.9167
7015,LIMA,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,16,2020,175215.2595
7016,CENTRO-ORIENTE,02 Rollos de Cocina,001 Elite,10 Masivos,22,2019,110256.0185
7017,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,13,2018,281132.7931
7018,SUR,01 Higiénicos Masivos,001 Elite,10 Masivos,2,2018,3193082.0621
7019,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,17,2020,176166.5619
7020,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,31,2020,301113.6262
7021,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,6,2020,264893.7951
7022,LIMA,02 Rollos de Cocina,001 Elite,10 Masivos,19,2018,923304.1889
7023,CENTRO-ORIENTE,04 Pañuelos Masivos,001 Elite,10 Masivos,16,2019,3420.2895
7024,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,41,2019,1311212.5766
7025,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,30,2020,628707.7788
7026,SUR,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,20,2019,59521.9998
7027,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,33,2018,678901.3858
7028,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,2,2021,182380.9326
7029,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,23,2018,1040015.5628
7030,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,13,2021,19320.8807
7031,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,21,2019,220764.308
7032,LIMA,01 Higiénicos Masivos,003 Noble,10 Masivos,45,2019,5079352.1425
7033,SUR,02 Rollos de Cocina,001 Elite,10 Masivos,50,2020,205489.1786
7034,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,45,2020,77800.6833
7035,SUR,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,16,2020,41275.644
7036,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,26,2018,158565.0057
7037,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,52,2020,3052418.4769
7038,NORTE,03 Servilletas Masivos,003 Noble,10 Masivos,31,2018,99912.432
7039,LIMA,02 Rollos de Cocina,001 Elite,10 Masivos,15,2019,782776.9492
7040,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,13,2018,22943.4849
7041,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,50,2020,1828987.1202
7042,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,45,2019,185387.974
7043,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,21,2019,190494.3029
7044,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,35,2019,922114.0581
7045,SUR,03 Servilletas Masivos,003 Noble,10 Masivos,3,2020,63916.5325
7046,CENTRO-ORIENTE,03 Servilletas Masivos,003 Noble,10 Masivos,28,2018,128650.1004
7047,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,43,2020,315575.4785
7048,NORTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,44,2019,496230.1668
7049,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,19,2019,1336236.0833
7050,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,48,2019,979779.4221
7051,LIMA,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,18,2020,6056935.9067
7052,CENTRO-ORIENTE,10 Toallas Femeninas,036 Ladysoft,30 Productos Sanitarios,13,2021,176003.4943
7053,CENTRO-ORIENTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,13,2020,42799.6527
7054,CENTRO-ORIENTE,03 Servilletas Masivos,006 Nova,10 Masivos,24,2019,9725.202
7055,SUR,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,42,2020,37655.8418
7056,SUR,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,25,2019,1104190.6402
7057,NORTE,01 Higiénicos Masivos,003 Noble,10 Masivos,28,2019,4624771.5698
7058,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,17,2018,10412.0158
7059,LIMA,03 Servilletas Masivos,006 Nova,10 Masivos,8,2021,58107.8609
7060,LIMA,01 Higiénicos Masivos,003 Noble,10 Masivos,49,2020,5936068.2028
7061,SUR,04 Pañuelos Masivos,001 Elite,10 Masivos,23,2019,15682.611
7062,NORTE,01 Higiénicos Masivos,001 Elite,10 Masivos,29,2018,4816029.3972
7063,CENTRO-ORIENTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,14,2020,48117.2124
7064,CENTRO-ORIENTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,12,2020,33266.2898
7065,LIMA,02 Rollos de Cocina,001 Elite,10 Masivos,50,2020,1018811.9453
7066,LIMA,04 Pañuelos Masivos,001 Elite,10 Masivos,48,2019,66660.0977
7067,LIMA,03 Servilletas Masivos,003 Noble,10 Masivos,25,2020,9111.4968
7068,LIMA,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,24,2018,2781154.3356
7069,LIMA,01 Mascotas,038 Ok Pet,40 Mascotas,51,2020,12256.173
7070,SUR,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,13,2019,25525.2766
7071,SUR,01 Mascotas,038 Ok Pet,40 Mascotas,29,2020,2228.802
7072,LIMA,01 Higiénicos Masivos,001 Elite,10 Masivos,2,2019,8362435.7485
7073,SUR,02 Rollos de Cocina,001 Elite,10 Masivos,30,2018,59703.4564
7074,LIMA,01 Mascarilla ,001 Elite,30 Productos Sanitarios,1,2021,376.45
7075,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,49,2020,935036.9495
7076,NORTE,04 Pañuelos Masivos,001 Elite,10 Masivos,52,2019,6264.3239
7077,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,7,2020,468535.8875
7078,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,32,2020,942829.863
7079,NORTE,03 Servilletas Masivos,001 Elite,10 Masivos,15,2020,154852.4854
7080,SUR,04 Pañuelos Masivos,001 Elite,10 Masivos,15,2021,1623.7246
7081,SUR,03 Servilletas Masivos,003 Noble,10 Masivos,25,2020,22477.4211
7082,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,1,2021,25993.298
7083,SUR,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,17,2018,8459.3415
7084,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,9,2018,72853.7714
7085,CENTRO-ORIENTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,29,2019,1777623.0021
7086,NORTE,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,47,2020,131314.3439
7087,NORTE,02 Rollos de Cocina,001 Elite,10 Masivos,6,2019,327607.5408
7088,CENTRO-ORIENTE,03 Servilletas Masivos,003 Noble,10 Masivos,24,2018,147148.6011
7089,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,22,2019,2886.024
7090,LIMA,11 Toallas Húmedas,008 Babysec,30 Productos Sanitarios,11,2021,128200.7253
7091,LIMA,01 Higiénicos Masivos,012 Higienol,10 Masivos,40,2018,518766.5336
7092,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,45,2018,1578037.9891
7093,NORTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,44,2018,274289.573
7094,SUR,03 Servilletas Masivos,006 Nova,10 Masivos,14,2021,29723.5988
7095,NORTE,03 Servilletas Masivos,006 Nova,10 Masivos,49,2018,4044.6108
7096,SUR,01 Higiénicos Masivos,003 Noble,10 Masivos,45,2018,1871276.8369
7097,SUR,04 Pañuelos Masivos,001 Elite,10 Masivos,19,2020,3721.1412
7098,CENTRO-ORIENTE,01 Higiénicos Masivos,012 Higienol,10 Masivos,3,2018,57171.8004
7099,SUR,03 Servilletas Masivos,001 Elite,10 Masivos,6,2021,74713.4851
7100,CENTRO-ORIENTE,01 Higiénicos Masivos,001 Elite,10 Masivos,30,2018,1317167.7397
7101,CENTRO-ORIENTE,03 Servilletas Masivos,001 Elite,10 Masivos,10,2020,198532.5153
7102,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,13,2020,197858.1229
7103,LIMA,02 Rollos de Cocina,006 Nova,10 Masivos,37,2019,1431467.1548
7104,NORTE,38 Pañales Adultos,037 Cotidian,30 Productos Sanitarios,53,2019,77738.349
7105,NORTE,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,4,2018,950977.6894
7106,SUR,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,28,2020,1586015.0799
7107,NORTE,01 Higiénicos Masivos,003 Noble,10 Masivos,25,2018,1571586.2161
7108,LIMA,05 Pañales Bebe,008 Babysec,30 Productos Sanitarios,28,2020,5507807.1365
7109,SUR,01 Higiénicos Masivos,012 Higienol,10 Masivos,9,2021,164623.952
7110,CENTRO-ORIENTE,02 Rollos de Cocina,006 Nova,10 Masivos,5,2020,183170.9654
7111,CENTRO-ORIENTE,01 Higiénicos Masivos,003 Noble,10 Masivos,41,2019,1169253.7579
